age,fnlwgt,educational-num,hours-per-week,log-capital-gain,log-capital-loss,private_workclass,postgrad_education,after_HS_education,school_education,married,occupation_cat_blue_collar,occupation_cat_others,occupation_cat_service,occupation_cat_white_collar,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,race_white,gender_male,country_US,high_income
23,163870,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,False,False
30,243841,9,40,0.0,0.0,True,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,False,False,False
22,153805,9,20,0.0,0.0,True,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,True,False,False
39,280215,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,False,True,True,False
28,115677,10,40,0.0,7.551186867296149,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
36,51089,13,50,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
39,189382,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
48,26502,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
51,181132,14,39,0.0,0.0,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,True
46,140782,12,50,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
49,32825,9,70,0.0,0.0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
54,279881,11,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,False,True,True,False
30,262994,10,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,False,True,True,False
31,268282,4,35,0.0,0.0,True,0,0,1,1,1,0,0,0,0,0,1,0,0,0,True,True,False,False
29,190450,9,40,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,False,True,False,False
36,180805,9,40,0.0,0.0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,False,True,True,False
44,262684,9,45,0.0,7.316548177182976,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
39,249720,13,60,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False
21,291232,10,40,0.0,0.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,True,True,False
36,204527,9,40,7.317876198626496,0.0,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,True,True,True,False
65,264188,9,24,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
17,123335,6,20,0.0,0.0,True,0,0,1,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
45,185385,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
45,36006,13,45,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
40,51151,11,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
44,118550,9,33,0.0,0.0,True,0,1,0,0,0,0,1,0,0,0,0,0,1,0,True,False,True,False
32,260868,13,40,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,False,True,True,True
46,423222,10,60,8.04044688130311,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
41,201495,14,40,0.0,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
42,36296,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
35,148334,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,True,True,False
49,93557,12,45,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
43,220445,9,40,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,False,True,True,False
31,194752,9,45,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False
37,224406,10,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
64,253759,10,50,0.0,7.589841512182657,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
38,245372,10,50,8.051340933292979,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
68,69249,9,50,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
43,361280,6,42,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,False,True,False,False
42,206066,14,65,0.0,0.0,False,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
40,184682,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
48,245948,9,40,7.684783943522785,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,False,False,True,False
24,234460,5,40,0.0,0.0,True,0,0,1,0,1,0,0,0,0,0,0,1,0,0,False,False,False,False
46,147519,10,80,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
48,85341,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
38,167482,10,52,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
79,266119,13,40,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
27,215014,9,35,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,False,False
41,119079,9,49,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
43,253811,15,55,0.0,7.789868559054706,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
45,182541,10,48,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,True,True,True,False
41,302606,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
44,176063,9,50,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
37,49105,9,25,0.0,0.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
69,117525,12,1,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,True,False,True,False
33,178463,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
49,56841,13,70,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
28,331381,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
30,347166,13,45,9.514215624322715,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,True
32,194141,9,50,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
27,156266,5,40,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,False,True,True,False
46,169042,6,25,0.0,0.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,True,False,False,False
44,399155,9,40,0.0,0.0,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,False,False,True,False
33,171215,14,40,0.0,0.0,True,1,0,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
17,202344,6,25,0.0,0.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,True,True,True,False
56,188856,13,55,9.06126014896203,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,True
42,152071,15,60,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,False,True
47,188386,12,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
21,121889,10,20,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False
37,152307,10,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
34,128016,14,40,7.697575346802343,0.0,True,1,0,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
39,188069,14,50,9.617470759403409,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
39,49436,12,40,0.0,7.2305631534092925,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
42,188243,13,50,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,True
49,34998,10,60,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
30,268482,10,40,0.0,0.0,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
17,454614,7,8,0.0,0.0,False,0,0,1,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False
22,254351,9,45,0.0,0.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,True,True,False
20,116830,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
47,152752,3,20,0.0,0.0,False,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
41,210844,10,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,1,0,False,False,True,False
41,252986,14,40,0.0,0.0,False,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
54,141663,9,40,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
35,148581,9,40,0.0,7.462214939768189,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
59,151616,14,55,0.0,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
28,222442,9,51,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,False,False
26,278916,10,20,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,False,True,True,False
43,212894,10,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
54,225307,7,50,0.0,0.0,True,0,0,1,0,1,0,0,0,0,0,0,1,0,0,True,False,True,True
44,138966,9,38,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,False
48,34186,9,70,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
43,180096,14,40,0.0,0.0,False,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
53,55139,14,40,0.0,0.0,False,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
57,188877,5,40,0.0,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,True,True,True,False
31,182237,12,45,8.386400901166214,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
50,240374,14,50,0.0,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
48,240629,9,65,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
51,185490,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
48,379883,14,40,0.0,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,False,True
52,72036,11,25,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
25,395512,8,40,0.0,0.0,True,0,0,1,1,1,0,0,0,0,0,1,0,0,0,False,True,False,False
43,92374,14,35,0.0,0.0,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,False,False,True,True
32,80557,9,70,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
60,169204,9,50,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
40,343068,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
21,224640,12,40,0.0,0.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
20,164922,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
20,34321,10,30,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False
47,207540,4,40,0.0,0.0,False,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,False,False
32,131425,13,50,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
33,106014,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
37,183127,9,40,0.0,0.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
31,253354,13,50,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
23,378546,10,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
41,34178,13,40,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
66,170617,14,6,0.0,0.0,False,1,0,0,0,0,1,0,0,0,1,0,0,0,0,True,True,True,False
38,98360,14,40,0.0,0.0,True,1,0,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
41,279914,10,45,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
39,33975,13,45,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
53,197054,10,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
35,196373,13,45,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
50,169182,9,49,0.0,0.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False
54,190333,9,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
37,171482,10,30,0.0,0.0,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0,True,True,True,False
44,111067,10,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
19,198663,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
39,370795,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False
32,206365,9,40,0.0,0.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,False,True,False
38,314007,9,78,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
30,101345,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
39,235485,12,42,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
37,244803,9,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,False,False
32,183916,9,34,0.0,0.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,False,True,False
57,121821,2,40,0.0,0.0,True,0,0,1,1,0,0,1,0,1,0,0,0,0,0,False,True,False,False
33,137310,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,False,False,False
50,124963,9,35,0.0,7.589841512182657,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
23,224640,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
36,173804,7,40,0.0,0.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,True,False,True,False
23,145389,10,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,False
31,145791,11,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
29,383745,10,40,0.0,7.303843225277705,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
36,355856,3,40,0.0,0.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,False,True,False,False
44,179666,12,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
29,293073,13,50,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,True
46,222115,13,40,11.512925464970229,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,True
23,308647,11,40,0.0,7.543273346705446,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
45,62726,10,40,0.0,0.0,False,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,False,True,False
20,190227,14,25,0.0,0.0,True,1,0,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
45,367037,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
37,299090,9,30,0.0,0.0,False,0,1,0,0,0,1,0,0,0,1,0,0,0,0,True,False,True,False
65,115498,13,10,8.247743887225516,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
35,287658,10,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,True,True,False
26,109162,9,25,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
64,292639,10,35,9.265491216441031,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,False
33,123291,9,84,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
29,241431,9,45,0.0,0.0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
47,212120,13,45,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
67,220283,9,20,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
54,210736,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
61,132529,6,40,0.0,0.0,True,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
39,114251,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
25,359067,10,20,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
32,73621,10,42,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
48,212954,10,60,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
40,287983,13,48,0.0,7.7226775164680035,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,False,False,False,False
28,123147,10,40,8.490027523343468,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
50,184007,10,40,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
34,159929,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
37,193855,9,50,0.0,7.551186867296149,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
47,187440,9,40,8.552367266423891,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
41,806552,10,50,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
50,69345,12,60,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
73,183213,11,60,10.131618645361376,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,True
29,100405,6,40,0.0,0.0,True,0,0,1,1,1,0,0,0,0,0,0,0,0,1,False,False,True,False
38,97083,10,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,False,False,True,False
27,365916,12,58,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
23,413345,13,60,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
26,269353,11,55,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,False,True,True,False
29,59231,10,42,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
31,70568,2,25,0.0,0.0,True,0,0,1,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False
20,244406,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False
31,91964,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
21,129674,10,48,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,False,True,False,False
40,136986,10,50,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
32,203849,4,19,0.0,0.0,False,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
17,47407,7,10,0.0,0.0,False,0,0,1,0,0,1,0,0,0,0,0,1,0,0,True,True,True,False
25,66935,13,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
27,41099,10,50,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
22,385077,9,40,7.97522083865341,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
76,117169,4,30,0.0,0.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
28,187160,15,55,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,True,True,False
35,128876,4,40,0.0,0.0,False,0,0,1,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
32,270335,13,40,0.0,0.0,True,0,1,0,1,0,0,0,1,0,0,1,0,0,0,True,True,False,True
33,119017,10,50,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,False,True,False
22,199336,10,25,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
20,34506,10,20,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
38,231037,3,40,0.0,0.0,True,0,0,1,1,0,0,0,1,1,0,0,0,0,0,True,True,False,False
33,116539,9,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
25,309098,11,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
43,195385,9,40,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,False,True,True,False
33,180624,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,False,False,True,False
39,215981,10,40,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
51,27539,10,60,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
23,177265,9,45,0.0,0.0,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,True,False,True,False
23,179423,13,5,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
28,175325,9,40,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
83,243567,7,20,0.0,0.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,True,True,True,False
27,21856,10,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,1,0,0,0,0,False,True,True,False
51,24344,12,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
22,95552,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
61,198686,12,2,0.0,0.0,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0,True,True,True,True
42,173938,13,40,0.0,0.0,True,0,1,0,1,0,0,1,0,1,0,0,0,0,0,True,True,False,False
32,62374,11,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
46,235646,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
41,557349,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
25,179462,4,40,0.0,0.0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,0,True,True,True,False
36,37238,13,42,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
41,122381,10,50,0.0,7.543273346705446,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
19,377405,10,20,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,False,True,False
24,62952,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,1,0,0,True,True,True,False
28,398918,9,40,0.0,0.0,True,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
51,191659,10,65,0.0,7.543273346705446,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
34,24529,9,15,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,True,True,False
47,215620,9,12,0.0,0.0,False,0,1,0,0,0,1,0,0,0,1,0,0,0,0,True,True,True,False
27,297296,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
37,187411,13,50,0.0,0.0,False,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,False,False
27,308995,10,40,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False
37,162164,9,40,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
44,219155,12,40,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
35,295279,13,37,0.0,0.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
27,114158,11,35,0.0,0.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,True,False
44,229466,10,50,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
34,245211,9,30,7.619233416226805,0.0,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,True,True,True,False
37,51264,11,40,0.0,0.0,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,True
41,253060,15,50,0.0,0.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
17,46402,4,8,0.0,0.0,True,0,0,1,0,0,0,0,1,0,0,0,1,0,0,True,True,True,False
35,98989,5,38,0.0,0.0,False,0,0,1,0,0,1,0,0,0,0,0,1,0,0,False,True,True,False
47,343742,9,40,0.0,0.0,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,False,True,True,False
48,299291,9,44,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,False
40,198873,15,30,9.617470759403409,0.0,True,0,1,0,1,0,0,0,1,0,0,0,0,0,1,True,False,True,True
38,164526,15,45,0.0,7.946263643580541,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,True
47,214702,9,37,0.0,0.0,True,0,1,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False
39,153949,9,30,0.0,0.0,True,0,1,0,1,0,0,1,0,1,0,0,0,0,0,True,True,True,False
28,147471,9,10,0.0,0.0,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False
28,104617,4,99,0.0,0.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False
75,124256,10,35,0.0,7.673223121121708,False,0,1,0,1,0,0,0,1,1,0,0,0,0,0,True,True,True,False
29,180758,14,40,0.0,0.0,True,1,0,0,0,0,0,0,1,0,1,0,0,0,0,True,True,True,False
44,193494,10,72,0.0,0.0,True,0,1,0,1,1,0,0,0,1,0,0,0,0,0,True,True,True,True
